SECONDS,PID,VALUE,UNITS,interval,classification
2009.2610000000059,Engine RPM,4966.0,rpm,669,Aggressive
2009.2610000000059,Vehicle acceleration,-10.5633418695379,m/s²,669,Aggressive
2009.2610000000059,Vehicle speed,32.9326731885787,mph,669,Aggressive
2009.2620000000024,Instant engine power (based on fuel consumption),1890.71701345516,hp,669,Aggressive
2009.9170000000013,Engine RPM,3881.0,rpm,669,Aggressive
2009.9170000000013,Vehicle speed,45.3600970333254,mph,669,Aggressive
2010.5430000000051,Instant engine power (based on fuel consumption),1774.9588289579,hp,670,Slow
2010.5430000000051,Vehicle speed,74.5645430684801,mph,670,Slow
2011.224000000002,Engine RPM,3778.0,rpm,670,Slow
2011.224000000002,Instant engine power (based on fuel consumption),327.981522742221,hp,670,Slow
2011.224000000002,Vehicle speed,6.21371192237334,mph,670,Slow
2011.911,Engine RPM,865.0,rpm,670,Slow
2011.911,Vehicle speed,79.5355126063787,mph,670,Slow
2012.5120000000024,Engine RPM,3891.0,rpm,670,Slow
2012.5120000000024,Instant engine power (based on fuel consumption),366.567584241306,hp,670,Slow
2012.5120000000024,Vehicle speed,41.6318698799014,mph,670,Slow
2013.2070000000022,Vehicle speed,131.109321562077,mph,671,Normal
2013.208000000006,Instant engine power (based on fuel consumption),1582.02852146248,hp,671,Normal
2013.9089999999997,Instant engine power (based on fuel consumption),675.256076233984,hp,671,Normal
2013.9089999999997,Vehicle speed,114.953670563907,mph,671,Normal
2014.6030000000028,Engine RPM,3915.0,rpm,671,Normal
2014.6030000000028,Vehicle speed,94.4484212200748,mph,671,Normal
2015.2350000000006,Engine RPM,3063.0,rpm,671,Normal
2015.2350000000006,Instant engine power (based on fuel consumption),848.893352979866,hp,671,Normal
2015.2350000000006,Vehicle acceleration,0.816128008307008,m/s²,671,Normal
2015.2350000000006,Vehicle speed,46.6028394178,mph,671,Normal
2015.8680000000022,Engine RPM,3111.0,rpm,671,Normal
2015.8680000000022,Vehicle acceleration,-17.0175017802082,m/s²,671,Normal
2015.8680000000022,Vehicle speed,29.825817227392,mph,671,Normal
2015.8709999999992,Instant engine power (based on fuel consumption),1601.32155221202,hp,671,Normal
2016.494000000006,Engine RPM,6780.0,rpm,672,Aggressive
2016.494000000006,Vehicle speed,100.662133142448,mph,672,Aggressive
2017.171000000002,Vehicle speed,130.48795036984,mph,672,Aggressive
2017.172000000006,Instant engine power (based on fuel consumption),1215.46093722117,hp,672,Aggressive
2017.7950000000055,Engine RPM,4249.0,rpm,672,Aggressive
2017.7950000000055,Instant engine power (based on fuel consumption),1871.42398270561,hp,672,Aggressive
2017.7950000000055,Vehicle speed,85.7492245287521,mph,672,Aggressive
2018.399000000005,Engine RPM,4538.0,rpm,672,Aggressive
2018.399000000005,Instant engine power (based on fuel consumption),385.860614990848,hp,672,Aggressive
2018.399000000005,Vehicle speed,20.505249343832,mph,672,Aggressive
2019.012999999999,Engine RPM,4217.0,rpm,673,Slow
2019.012999999999,Vehicle acceleration,-14.3369875756063,m/s²,673,Slow
2019.012999999999,Vehicle speed,19.8838781515947,mph,673,Slow
2019.0140000000029,Instant engine power (based on fuel consumption),366.567584241306,hp,673,Slow
2019.6290000000008,Engine RPM,1380.0,rpm,673,Slow
2019.6290000000008,Instant engine power (based on fuel consumption),1697.78670595973,hp,673,Slow
2019.6290000000008,Vehicle acceleration,-23.1693094507799,m/s²,673,Slow
2019.6290000000008,Vehicle speed,3.10685596118667,mph,673,Slow
2020.2510000000038,Engine RPM,5394.0,rpm,673,Slow
2020.2510000000038,Instant engine power (based on fuel consumption),1389.09821396705,hp,673,Slow
2020.2510000000038,Vehicle speed,51.5738089556987,mph,673,Slow
2020.935000000005,Engine RPM,2345.0,rpm,673,Slow
2020.935000000005,Vehicle speed,40.3891274954267,mph,673,Slow
2020.9360000000015,Instant engine power (based on fuel consumption),598.083953235815,hp,673,Slow
2021.6229999999996,Engine RPM,1486.0,rpm,673,Slow
2021.6229999999996,Instant engine power (based on fuel consumption),1311.92609096888,hp,673,Slow
2021.6229999999996,Vehicle speed,5.59234073013601,mph,673,Slow
2022.3179999999993,Instant engine power (based on fuel consumption),1003.23759897621,hp,674,Aggressive
2022.3179999999993,Vehicle speed,55.3020361091227,mph,674,Aggressive
2022.9200000000055,Engine RPM,2066.0,rpm,674,Aggressive
2022.9200000000055,Vehicle speed,129.245207985365,mph,674,Aggressive
2023.612000000001,Engine RPM,4324.0,rpm,674,Aggressive
2023.612000000001,Instant engine power (based on fuel consumption),1774.9588289579,hp,674,Aggressive
2023.612000000001,Vehicle speed,113.089556987195,mph,674,Aggressive
2024.298999999999,Engine RPM,2297.0,rpm,674,Aggressive
2024.298999999999,Instant engine power (based on fuel consumption),829.600322230323,hp,674,Aggressive
2024.298999999999,Vehicle speed,71.4576871072934,mph,674,Aggressive
2025.0010000000038,Engine RPM,4606.0,rpm,675,Aggressive
2025.0010000000038,Instant engine power (based on fuel consumption),791.014260731239,hp,675,Aggressive
2025.0010000000038,Vehicle speed,85.1278533365147,mph,675,Aggressive
2025.6970000000001,Vehicle speed,34.7967867652907,mph,675,Aggressive
2025.698000000004,Instant engine power (based on fuel consumption),1813.54489045699,hp,675,Aggressive
2026.4010000000053,Engine RPM,5322.0,rpm,675,Aggressive
2026.4010000000053,Vehicle speed,50.331066571224,mph,675,Aggressive
2026.4020000000019,Instant engine power (based on fuel consumption),1659.20064446065,hp,675,Aggressive
2027.0520000000033,Engine RPM,6988.0,rpm,675,Aggressive
2027.0520000000033,Instant engine power (based on fuel consumption),559.49789173673,hp,675,Aggressive
2027.0520000000033,Vehicle speed,85.1278533365147,mph,675,Aggressive
2027.721000000005,Engine RPM,6248.0,rpm,675,Aggressive
2027.721000000005,Instant engine power (based on fuel consumption),405.15364574039,hp,675,Aggressive
2027.721000000005,Vehicle speed,114.953670563907,mph,675,Aggressive
2028.421000000002,Engine RPM,1196.0,rpm,676,Normal
2028.421000000002,Vehicle speed,72.0790582995307,mph,676,Normal
2028.422000000006,Instant engine power (based on fuel consumption),1234.75396797071,hp,676,Normal
2029.122000000003,Engine RPM,5471.0,rpm,676,Normal
2029.122000000003,Instant engine power (based on fuel consumption),347.274553491763,hp,676,Normal
2029.122000000003,Vehicle speed,14.2915374214587,mph,676,Normal
2029.7819999999992,Engine RPM,2942.0,rpm,676,Normal
2029.7819999999992,Instant engine power (based on fuel consumption),231.516368994509,hp,676,Normal
2029.7819999999992,Vehicle speed,106.875845064821,mph,676,Normal
2030.484000000004,Engine RPM,5686.0,rpm,676,Normal
2030.484000000004,Instant engine power (based on fuel consumption),1562.73549071293,hp,676,Normal
2030.484000000004,Vehicle speed,75.8072854529547,mph,676,Normal
2031.1820000000007,Engine RPM,5113.0,rpm,677,Normal
2031.1820000000007,Instant engine power (based on fuel consumption),1852.13095195607,hp,677,Normal
2031.1820000000007,Vehicle speed,30.4471884196294,mph,677,Normal
2031.833000000006,Engine RPM,2515.0,rpm,677,Normal
2031.833000000006,Vehicle acceleration,2.04890448990332,m/s²,677,Normal
2031.833000000006,Vehicle speed,26.7189612662054,mph,677,Normal
2031.8340000000026,Instant engine power (based on fuel consumption),1234.75396797071,hp,677,Normal
2032.5210000000006,Engine RPM,6487.0,rpm,677,Normal
2032.5210000000006,Instant engine power (based on fuel consumption),1504.85639846431,hp,677,Normal
2032.5210000000006,Vehicle acceleration,-13.3862103244287,m/s²,677,Normal
2032.5210000000006,Vehicle speed,24.8548476894934,mph,677,Normal
2033.221000000005,Engine RPM,4569.0,rpm,677,Normal
2033.221000000005,Instant engine power (based on fuel consumption),1003.23759897621,hp,677,Normal
2033.221000000005,Vehicle speed,43.4959834566134,mph,677,Normal
2033.8400000000038,Engine RPM,5975.0,rpm,677,Normal
2033.8400000000038,Instant engine power (based on fuel consumption),1524.14942921385,hp,677,Normal
2033.8400000000038,Vehicle speed,6.83508311461067,mph,677,Normal
2034.5400000000009,Engine RPM,991.0,rpm,678,Normal
2034.5400000000009,Vehicle speed,60.2730056470214,mph,678,Normal
2034.5420000000013,Instant engine power (based on fuel consumption),1466.27033696522,hp,678,Normal
2035.1660000000047,Engine RPM,4268.0,rpm,678,Normal
2035.1660000000047,Instant engine power (based on fuel consumption),1582.02852146248,hp,678,Normal
2035.1660000000047,Vehicle speed,116.817784140619,mph,678,Normal
2035.8660000000018,Instant engine power (based on fuel consumption),1254.04699872026,hp,678,Normal
2035.8660000000018,Vehicle speed,64.0012328004454,mph,678,Normal
2036.4730000000054,Engine RPM,5342.0,rpm,678,Normal
2036.4730000000054,Instant engine power (based on fuel consumption),983.944568226663,hp,678,Normal
2036.4730000000054,Vehicle speed,4.97096953789867,mph,678,Normal
2037.1730000000025,Engine RPM,2295.0,rpm,679,Normal
2037.1730000000025,Instant engine power (based on fuel consumption),385.860614990848,hp,679,Normal
2037.1730000000025,Vehicle speed,59.0302632625467,mph,679,Normal
2037.8640000000014,Vehicle speed,60.8943768392587,mph,679,Normal
2037.8650000000052,Instant engine power (based on fuel consumption),1678.49367521019,hp,679,Normal
2038.5060000000012,Engine RPM,1977.0,rpm,679,Normal
2038.5060000000012,Vehicle speed,96.9339059890241,mph,679,Normal
2038.507000000005,Instant engine power (based on fuel consumption),250.809399744051,hp,679,Normal
2039.1170000000056,Engine RPM,3644.0,rpm,679,Normal
2039.1170000000056,Instant engine power (based on fuel consumption),1408.3912447166,hp,679,Normal
2039.1170000000056,Vehicle speed,83.2637397598027,mph,679,Normal
2039.780000000006,Engine RPM,3386.0,rpm,679,Normal
2039.780000000006,Vehicle speed,58.4088920703094,mph,679,Normal
2039.7810000000027,Instant engine power (based on fuel consumption),1659.20064446065,hp,679,Normal
2040.458000000006,Engine RPM,2551.0,rpm,680,Aggressive
2040.458000000006,Instant engine power (based on fuel consumption),1041.82366047529,hp,680,Aggressive
2040.458000000006,Vehicle speed,64.6226039926827,mph,680,Aggressive
2041.0720000000001,Engine RPM,6230.0,rpm,680,Aggressive
2041.0720000000001,Instant engine power (based on fuel consumption),1234.75396797071,hp,680,Aggressive
2041.0720000000001,Vehicle speed,89.4774516821761,mph,680,Aggressive
2041.7780000000057,Engine RPM,5445.0,rpm,680,Aggressive
2041.7780000000057,Vehicle speed,115.575041756144,mph,680,Aggressive
2041.7790000000023,Instant engine power (based on fuel consumption),1929.30307495424,hp,680,Aggressive
2042.395000000004,Engine RPM,3000.0,rpm,680,Aggressive
2042.395000000004,Vehicle speed,97.5552771812614,mph,680,Aggressive
2042.3970000000045,Instant engine power (based on fuel consumption),463.032737989018,hp,680,Aggressive
2043.0930000000008,Instant engine power (based on fuel consumption),520.911830237645,hp,681,Normal
2043.0930000000008,Vehicle speed,75.1859142607174,mph,681,Normal
2043.7720000000045,Vehicle acceleration,-8.74397574018701,m/s²,681,Normal
2043.7720000000045,Vehicle speed,36.6609003420027,mph,681,Normal
2043.773000000001,Instant engine power (based on fuel consumption),1466.27033696522,hp,681,Normal
2044.4570000000022,Engine RPM,5120.0,rpm,681,Normal
2044.4570000000022,Vehicle speed,37.28227153424,mph,681,Normal
2044.458000000006,Instant engine power (based on fuel consumption),1099.70275272392,hp,681,Normal
2045.0670000000027,Engine RPM,1701.0,rpm,681,Normal
2045.0670000000027,Instant engine power (based on fuel consumption),1601.32155221202,hp,681,Normal
2045.0670000000027,Vehicle speed,94.4484212200748,mph,681,Normal
2045.7490000000034,Engine RPM,3170.0,rpm,681,Normal
2045.7490000000034,Instant engine power (based on fuel consumption),1755.66579820836,hp,681,Normal
2045.7490000000034,Vehicle speed,89.4774516821761,mph,681,Normal
2046.4390000000058,Engine RPM,4885.0,rpm,682,Normal
2046.4390000000058,Instant engine power (based on fuel consumption),1080.40972197437,hp,682,Normal
2046.4390000000058,Vehicle speed,96.3125347967868,mph,682,Normal
2047.1399999999994,Engine RPM,6576.0,rpm,682,Normal
2047.1399999999994,Instant engine power (based on fuel consumption),308.688491992678,hp,682,Normal
2047.1399999999994,Vehicle speed,84.5064821442774,mph,682,Normal
2047.786,Engine RPM,4461.0,rpm,682,Normal
2047.786,Instant engine power (based on fuel consumption),270.102430493594,hp,682,Normal
2047.786,Vehicle speed,11.184681460272,mph,682,Normal
2048.4010000000053,Engine RPM,2836.0,rpm,682,Normal
2048.4010000000053,Instant engine power (based on fuel consumption),1736.37276745882,hp,682,Normal
2048.4010000000053,Vehicle speed,121.788753678517,mph,682,Normal
2049.084999999999,Engine RPM,2350.0,rpm,683,Aggressive
2049.084999999999,Instant engine power (based on fuel consumption),1350.51215246797,hp,683,Aggressive
2049.084999999999,Vehicle speed,111.84681460272,mph,683,Aggressive
2049.777000000002,Engine RPM,6494.0,rpm,683,Aggressive
2049.777000000002,Vehicle speed,58.4088920703094,mph,683,Aggressive
2049.7780000000057,Instant engine power (based on fuel consumption),1774.9588289579,hp,683,Aggressive
2050.389000000003,Engine RPM,4298.0,rpm,683,Aggressive
2050.389000000003,Instant engine power (based on fuel consumption),1254.04699872026,hp,683,Aggressive
2050.389000000003,Vehicle speed,132.352063946552,mph,683,Aggressive
2051.050000000003,Engine RPM,4507.0,rpm,683,Aggressive
2051.050000000003,Instant engine power (based on fuel consumption),1910.0100442047,hp,683,Aggressive
2051.050000000003,Vehicle speed,6.21371192237334,mph,683,Aggressive
2051.6540000000023,Engine RPM,2789.0,rpm,683,Aggressive
2051.6540000000023,Instant engine power (based on fuel consumption),887.479414478951,hp,683,Aggressive
2051.6540000000023,Vehicle speed,72.0790582995307,mph,683,Aggressive
2052.2710000000006,Engine RPM,5582.0,rpm,684,Normal
2052.2710000000006,Instant engine power (based on fuel consumption),1620.61458296156,hp,684,Normal
2052.2710000000006,Vehicle speed,33.554044380816,mph,684,Normal
2052.9320000000007,Engine RPM,2438.0,rpm,684,Normal
2052.9320000000007,Instant engine power (based on fuel consumption),1659.20064446065,hp,684,Normal
2052.9320000000007,Vehicle speed,8.69919669132267,mph,684,Normal
2053.626000000004,Engine RPM,6835.0,rpm,684,Normal
2053.626000000004,Vehicle speed,98.1766483734988,mph,684,Normal
2053.6270000000004,Instant engine power (based on fuel consumption),1080.40972197437,hp,684,Normal
2054.286,Engine RPM,5573.0,rpm,684,Normal
2054.286,Instant engine power (based on fuel consumption),887.479414478951,hp,684,Normal
2054.286,Vehicle speed,18.64113576712,mph,684,Normal
2054.9460000000036,Engine RPM,5239.0,rpm,684,Normal
2054.9460000000036,Instant engine power (based on fuel consumption),617.376983985357,hp,684,Normal
2054.9460000000036,Vehicle speed,64.6226039926827,mph,684,Normal
2055.631000000001,Engine RPM,3006.0,rpm,685,Slow
2055.631000000001,Instant engine power (based on fuel consumption),501.618799488103,hp,685,Slow
2055.631000000001,Vehicle speed,126.759723216416,mph,685,Slow
2056.3120000000054,Engine RPM,2193.0,rpm,685,Slow
2056.3120000000054,Instant engine power (based on fuel consumption),1311.92609096888,hp,685,Slow
2056.3120000000054,Vehicle speed,37.28227153424,mph,685,Slow
2056.967000000004,Engine RPM,5354.0,rpm,685,Slow
2056.967000000004,Instant engine power (based on fuel consumption),1118.99578347346,hp,685,Slow
2056.967000000004,Vehicle speed,84.5064821442774,mph,685,Slow
2057.642,Engine RPM,3896.0,rpm,685,Slow
2057.642,Vehicle speed,25.4762188817307,mph,685,Slow
2057.6440000000002,Instant engine power (based on fuel consumption),289.395461243136,hp,685,Slow
2058.340000000004,Engine RPM,4197.0,rpm,686,Slow
2058.340000000004,Vehicle speed,100.040761950211,mph,686,Slow
2058.3410000000003,Instant engine power (based on fuel consumption),308.688491992678,hp,686,Slow
2059.0319999999992,Engine RPM,1549.0,rpm,686,Slow
2059.0319999999992,Instant engine power (based on fuel consumption),1466.27033696522,hp,686,Slow
2059.0319999999992,Vehicle speed,102.52624671916,mph,686,Slow
2059.7320000000036,Engine RPM,6801.0,rpm,686,Slow
2059.7320000000036,Vehicle speed,14.2915374214587,mph,686,Slow
2059.733,Instant engine power (based on fuel consumption),173.637276745882,hp,686,Slow
2060.4330000000045,Engine RPM,4287.0,rpm,686,Slow
2060.4330000000045,Instant engine power (based on fuel consumption),154.344245996339,hp,686,Slow
2060.4330000000045,Vehicle speed,8.07782549908534,mph,686,Slow
2061.0910000000003,Instant engine power (based on fuel consumption),366.567584241306,hp,687,Normal
2061.0910000000003,Vehicle speed,16.1556509981707,mph,687,Normal
2061.702000000005,Engine RPM,3474.0,rpm,687,Normal
2061.702000000005,Vehicle speed,81.3996261830907,mph,687,Normal
2061.7050000000017,Instant engine power (based on fuel consumption),578.790922486272,hp,687,Normal
2062.3240000000005,Engine RPM,949.0,rpm,687,Normal
2062.3240000000005,Instant engine power (based on fuel consumption),713.842137733069,hp,687,Normal
2062.3240000000005,Vehicle speed,77.6713990296667,mph,687,Normal
2062.9680000000008,Engine RPM,3543.0,rpm,687,Normal
2062.9680000000008,Vehicle speed,37.28227153424,mph,687,Normal
2062.9690000000046,Instant engine power (based on fuel consumption),1485.56336771477,hp,687,Normal
2063.5910000000003,Engine RPM,1686.0,rpm,687,Normal
2063.5910000000003,Instant engine power (based on fuel consumption),1755.66579820836,hp,687,Normal
2063.5910000000003,Vehicle speed,121.788753678517,mph,687,Normal
2064.273000000001,Instant engine power (based on fuel consumption),1234.75396797071,hp,688,Normal
2064.273000000001,Vehicle speed,75.8072854529547,mph,688,Normal
2064.965000000004,Engine RPM,831.0,rpm,688,Normal
2064.965000000004,Instant engine power (based on fuel consumption),694.549106983527,hp,688,Normal
2064.965000000004,Vehicle speed,79.5355126063787,mph,688,Normal
2065.6670000000013,Engine RPM,1370.0,rpm,688,Normal
2065.6670000000013,Vehicle speed,4.34959834566134,mph,688,Normal
2065.668000000005,Instant engine power (based on fuel consumption),1562.73549071293,hp,688,Normal
2066.366000000002,Vehicle speed,77.0500278374294,mph,688,Normal
2066.3670000000056,Instant engine power (based on fuel consumption),1292.63306021934,hp,688,Normal
2067.0650000000023,Engine RPM,4956.0,rpm,689,Normal
2067.0650000000023,Vehicle speed,78.9141414141414,mph,689,Normal
2067.066000000006,Instant engine power (based on fuel consumption),212.223338244966,hp,689,Normal
2067.762999999999,Engine RPM,6205.0,rpm,689,Normal
2067.762999999999,Instant engine power (based on fuel consumption),1350.51215246797,hp,689,Normal
2067.762999999999,Vehicle speed,44.1173546488507,mph,689,Normal
2068.3940000000002,Engine RPM,6147.0,rpm,689,Normal
2068.3940000000002,Vehicle speed,132.973435138789,mph,689,Normal
2068.395000000004,Instant engine power (based on fuel consumption),1311.92609096888,hp,689,Normal
2069.095000000001,Instant engine power (based on fuel consumption),385.860614990848,hp,689,Normal
2069.095000000001,Vehicle speed,73.3218006840054,mph,689,Normal
2069.754000000001,Instant engine power (based on fuel consumption),598.083953235815,hp,689,Normal
2069.754000000001,Vehicle speed,16.1556509981707,mph,689,Normal
2070.4550000000017,Engine RPM,3589.0,rpm,690,Normal
2070.4550000000017,Instant engine power (based on fuel consumption),887.479414478951,hp,690,Normal
2070.4550000000017,Vehicle speed,64.6226039926827,mph,690,Normal
2071.0699999999997,Engine RPM,4118.0,rpm,690,Normal
2071.0699999999997,Vehicle speed,64.0012328004454,mph,690,Normal
2071.0710000000036,Instant engine power (based on fuel consumption),1678.49367521019,hp,690,Normal
2071.7520000000004,Engine RPM,1847.0,rpm,690,Normal
2071.7520000000004,Instant engine power (based on fuel consumption),270.102430493594,hp,690,Normal
2071.7520000000004,Vehicle speed,54.0592937246481,mph,690,Normal
2072.452000000005,Instant engine power (based on fuel consumption),675.256076233984,hp,690,Normal
2072.452000000005,Vehicle acceleration,3.39690524145073,m/s²,690,Normal
2072.452000000005,Vehicle speed,36.6609003420027,mph,690,Normal
2073.152000000002,Engine RPM,1429.0,rpm,691,Normal
2073.152000000002,Vehicle speed,103.768989103635,mph,691,Normal
2073.1530000000057,Instant engine power (based on fuel consumption),540.204860987187,hp,691,Normal
2073.7580000000016,Instant engine power (based on fuel consumption),1273.3400294698,hp,691,Normal
2073.7580000000016,Vehicle speed,42.2532410721387,mph,691,Normal
2074.368000000002,Engine RPM,3255.0,rpm,691,Normal
2074.368000000002,Instant engine power (based on fuel consumption),520.911830237645,hp,691,Normal
2074.368000000002,Vehicle speed,69.5935735305814,mph,691,Normal
2074.975000000006,Instant engine power (based on fuel consumption),1755.66579820836,hp,691,Normal
2074.975000000006,Vehicle speed,36.6609003420027,mph,691,Normal
2075.600000000006,Engine RPM,4507.0,rpm,691,Normal
2075.600000000006,Vehicle speed,57.7875208780721,mph,691,Normal
2076.300000000003,Engine RPM,1639.0,rpm,692,Normal
2076.300000000003,Instant engine power (based on fuel consumption),906.772445228493,hp,692,Normal
2076.300000000003,Vehicle speed,134.216177523264,mph,692,Normal
2076.995999999999,Engine RPM,4887.0,rpm,692,Normal
2076.995999999999,Vehicle speed,106.875845064821,mph,692,Normal
2076.997000000003,Instant engine power (based on fuel consumption),231.516368994509,hp,692,Normal
2077.6820000000007,Engine RPM,4805.0,rpm,692,Normal
2077.6820000000007,Vehicle speed,109.982701026008,mph,692,Normal
2077.6830000000045,Instant engine power (based on fuel consumption),540.204860987187,hp,692,Normal
2078.2839999999997,Engine RPM,6030.0,rpm,692,Normal
2078.2839999999997,Instant engine power (based on fuel consumption),1620.61458296156,hp,692,Normal
2078.2839999999997,Vehicle speed,1.864113576712,mph,692,Normal
2078.886000000006,Engine RPM,2044.0,rpm,692,Normal
2078.886000000006,Vehicle speed,134.216177523264,mph,692,Normal
2078.8870000000024,Instant engine power (based on fuel consumption),636.670014734899,hp,692,Normal
2079.5020000000004,Engine RPM,4418.0,rpm,693,Slow
2079.5020000000004,Vehicle speed,68.9722023383441,mph,693,Slow
2079.5030000000042,Instant engine power (based on fuel consumption),675.256076233984,hp,693,Slow
2080.1920000000027,Engine RPM,3865.0,rpm,693,Slow
2080.1920000000027,Instant engine power (based on fuel consumption),192.930307495424,hp,693,Slow
2080.1920000000027,Vehicle speed,118.060526525093,mph,693,Slow
2080.859000000004,Engine RPM,4297.0,rpm,693,Slow
2080.859000000004,Vehicle speed,14.912908613696,mph,693,Slow
2080.8610000000044,Instant engine power (based on fuel consumption),617.376983985357,hp,693,Slow
2081.5420000000013,Engine RPM,5593.0,rpm,693,Slow
2081.5420000000013,Vehicle speed,70.8363159150561,mph,693,Slow
2082.2309999999998,Engine RPM,4929.0,rpm,694,Normal
2082.2309999999998,Instant engine power (based on fuel consumption),1099.70275272392,hp,694,Normal
2082.2309999999998,Vehicle speed,112.468185794957,mph,694,Normal
2082.9259999999995,Engine RPM,1031.0,rpm,694,Normal
2082.9259999999995,Vehicle speed,43.4959834566134,mph,694,Normal
2083.6110000000044,Engine RPM,5605.0,rpm,694,Normal
2083.6110000000044,Instant engine power (based on fuel consumption),154.344245996339,hp,694,Normal
2083.6110000000044,Vehicle speed,60.2730056470214,mph,694,Normal
2084.3110000000015,Instant engine power (based on fuel consumption),1061.11669122483,hp,694,Normal
2084.3110000000015,Vehicle speed,105.633102680347,mph,694,Normal
2084.9140000000043,Instant engine power (based on fuel consumption),1350.51215246797,hp,694,Normal
2084.9140000000043,Vehicle speed,57.7875208780721,mph,694,Normal
2085.5750000000044,Engine RPM,3364.0,rpm,695,Normal
2085.5750000000044,Vehicle speed,30.4471884196294,mph,695,Normal
2085.576000000001,Instant engine power (based on fuel consumption),1446.97730621568,hp,695,Normal
2086.191000000006,Engine RPM,4555.0,rpm,695,Normal
2086.191000000006,Instant engine power (based on fuel consumption),327.981522742221,hp,695,Normal
2086.191000000006,Vehicle speed,42.874612264376,mph,695,Normal
2086.887999999999,Engine RPM,5110.0,rpm,695,Normal
2086.887999999999,Vehicle speed,39.146385110952,mph,695,Normal
2086.889000000003,Instant engine power (based on fuel consumption),733.135168482611,hp,695,Normal
2087.5800000000017,Engine RPM,1921.0,rpm,695,Normal
2087.5800000000017,Instant engine power (based on fuel consumption),1369.80518321751,hp,695,Normal
2087.5800000000017,Vehicle speed,102.52624671916,mph,695,Normal
2088.260000000002,Engine RPM,2699.0,rpm,696,Slow
2088.260000000002,Instant engine power (based on fuel consumption),1369.80518321751,hp,696,Slow
2088.260000000002,Vehicle speed,126.138352024179,mph,696,Slow
2088.9760000000024,Engine RPM,5086.0,rpm,696,Slow
2088.976999999999,Instant engine power (based on fuel consumption),212.223338244966,hp,696,Slow
2088.976999999999,Vehicle speed,90.7201940666507,mph,696,Slow
2089.629000000001,Engine RPM,3484.0,rpm,696,Slow
2089.629000000001,Instant engine power (based on fuel consumption),327.981522742221,hp,696,Slow
2089.629000000001,Vehicle speed,25.4762188817307,mph,696,Slow
2090.326000000001,Engine RPM,4798.0,rpm,696,Slow
2090.326000000001,Instant engine power (based on fuel consumption),1292.63306021934,hp,696,Slow
2090.326000000001,Vehicle acceleration,-15.3726555830467,m/s²,696,Slow
2090.326000000001,Vehicle speed,8.07782549908534,mph,696,Slow
2091.0149999999994,Engine RPM,5800.0,rpm,697,Slow
2091.0149999999994,Vehicle speed,16.777022190408,mph,697,Slow
2091.0160000000033,Instant engine power (based on fuel consumption),270.102430493594,hp,697,Slow
2091.694000000003,Engine RPM,3547.0,rpm,697,Slow
2091.694000000003,Instant engine power (based on fuel consumption),250.809399744051,hp,697,Slow
2091.694000000003,Vehicle speed,90.0988228744134,mph,697,Slow
2092.334999999999,Engine RPM,1704.0,rpm,697,Slow
2092.334999999999,Instant engine power (based on fuel consumption),1254.04699872026,hp,697,Slow
2092.334999999999,Vehicle speed,22.369362920544,mph,697,Slow
2092.9530000000013,Engine RPM,2706.0,rpm,697,Slow
2092.9530000000013,Instant engine power (based on fuel consumption),327.981522742221,hp,697,Slow
2092.9530000000013,Vehicle speed,14.2915374214587,mph,697,Slow
2093.635000000002,Instant engine power (based on fuel consumption),1929.30307495424,hp,697,Slow
2093.635000000002,Vehicle speed,69.5935735305814,mph,697,Slow
2094.3340000000026,Instant engine power (based on fuel consumption),1215.46093722117,hp,698,Slow
2094.3340000000026,Vehicle speed,75.8072854529547,mph,698,Slow
2095.0280000000057,Engine RPM,1050.0,rpm,698,Slow
2095.0280000000057,Vehicle speed,21.1266205360694,mph,698,Slow
2095.0420000000013,Instant engine power (based on fuel consumption),1485.56336771477,hp,698,Slow
2095.717000000004,Engine RPM,2250.0,rpm,698,Slow
2095.717000000004,Vehicle speed,29.825817227392,mph,698,Slow
2096.411,Instant engine power (based on fuel consumption),327.981522742221,hp,698,Slow
2096.411,Vehicle speed,65.8653463771574,mph,698,Slow
2097.020000000004,Engine RPM,1775.0,rpm,699,Slow
2097.020000000004,Vehicle speed,6.83508311461067,mph,699,Slow
2097.024000000005,Instant engine power (based on fuel consumption),540.204860987187,hp,699,Slow
2097.625,Engine RPM,3383.0,rpm,699,Slow
2097.625,Instant engine power (based on fuel consumption),443.739707239475,hp,699,Slow
2097.625,Vehicle speed,3.728227153424,mph,699,Slow
2098.327000000005,Engine RPM,3227.0,rpm,699,Slow
2098.327000000005,Instant engine power (based on fuel consumption),1427.68427546614,hp,699,Slow
2098.327000000005,Vehicle speed,54.6806649168854,mph,699,Slow
2098.954000000005,Engine RPM,1028.0,rpm,699,Slow
2098.954000000005,Instant engine power (based on fuel consumption),1601.32155221202,hp,699,Slow
2098.954000000005,Vehicle speed,25.4762188817307,mph,699,Slow
2099.595000000001,Engine RPM,3251.0,rpm,699,Slow
2099.595000000001,Instant engine power (based on fuel consumption),694.549106983527,hp,699,Slow
2099.595000000001,Vehicle speed,121.788753678517,mph,699,Slow
2100.234000000004,Engine RPM,5155.0,rpm,700,Slow
2100.234000000004,Vehicle speed,126.759723216416,mph,700,Slow
2100.2350000000006,Instant engine power (based on fuel consumption),887.479414478951,hp,700,Slow
2100.9140000000043,Engine RPM,4106.0,rpm,700,Slow
2100.9140000000043,Instant engine power (based on fuel consumption),1176.87487572209,hp,700,Slow
